"videogamesLabel","aspectRatio","frequentlyUpdated","gameArtistLabel","gameEngineLabel","latestPreviewDate","latestPreviewVersion","latestReleaseDate","latestReleaseVersion","operatingSystemLabel","programmingLanguageLabel","resolution"
"Destroy All Humans! Path of the Furon",,,,"Destroy All Humans! Path of the Furon",,,,,,,
"Destroy All Humans! Path of the Furon",,,,"Destroy All Humans! Path of the Furon",,,,,,,
"Disney's Extreme Skate Adventure",,,,"Disney's Extreme Skate Adventure",,,,,,,
"Disney's Extreme Skate Adventure",,,,"Disney's Extreme Skate Adventure",,,,,,,
"Disney's Extreme Skate Adventure",,,,"Disney's Extreme Skate Adventure",,,,,,,
"Dogfights: The Game",,,,"Dogfights: The Game",,,,,,,
"Driller (video game)",,,,"Driller (video game)",,,,,,,
"Driller (video game)",,,,"Driller",,,,,,,
"Driller (video game)",,,,"Driller",,,,,,,
"Exogenesis: Perils of Rebirth",,,,"Exogenesis: Perils of Rebirth",,,,,,,
"Gunpoint (video game)",,,,"Gunpoint (videogioco)",,,,,,,
"Gunpoint (video game)",,,,"Gunpoint (jeu vidéo)",,,,,,,
"Gunpoint (video game)",,,,"Gunpoint",,,,,,,
"Gunpoint (video game)",,,,"Gunpoint (video game)",,,,,,,
"Helldivers",,,,"هيل درايفرز",,,,,,,
"Helldivers",,,,"Helldivers",,,,,,,
"Helldivers",,,,"Helldivers",,,,,,,
"Hunted: The Demon's Forge",,,,"Hunted: The Demon's Forge",,,,,,,
"Hunted: The Demon's Forge",,,,"Hunted: Kuźnia Demona",,,,,,,
"Hunted: The Demon's Forge",,,,"Hunted: The Demon's Forge",,,,,,,
"Jailbreak: Source",,,,"Jailbreak: Source",,,,,,,
"Long Live the Queen (video game)",,,,"Long Live the Queen (video game)",,,,,,,
"Lucidity (video game)",,,,"Lucidity (jeu vidéo)",,,,,,,
"Lucidity (video game)",,,,"Lucidity (computerspel)",,,,,,,
"Lucidity (video game)",,,,"Lucidity (video game)",,,,,,,
"Memento Mori (video game)",,,,"Memento Mori (Computerspiel)",,,,,,,
"Memento Mori (video game)",,,,"Memento Mori (игра)",,,,,,,
"Memento Mori (video game)",,,,"Memento Mori (video game)",,,,,,,
"NAM (video game)",,,,"NAM (videogioco)",,,,,,,
"NAM (video game)",,,,"NAM",,,,,,,
"NAM (video game)",,,,"Vietnã (jogo eletrônico)",,,,,,,
"NAM (video game)",,,,"NAM (video game)",,,,,,,
"Nord (video game)",,,,"Nord (video game)",,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"ولفينشتاين 3دي",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"Wolfenstein 3D",,,,,,,,
"Wolfenstein 3D",,,"德軍總部3D",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"ゼノギアス",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"Xenogears",,,,,,,,
"Xenogears",,,"異域神兵",,,,,,,,
"King of Kings (1988 video game)",,,"King of Kings (1988 video game)",,,,,,,,
"King of Kings (1988 video game)",,,"キングオブキングス (ゲーム)",,,,,,,,
"Silent Hill 3",,,"سايلنت هيل 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"サイレントヒル3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"Silent Hill 3",,,,,,,,
"Silent Hill 3",,,"寂静岭3",,,,,,,,
"Fire Emblem Fates",,,"فاير إمبلم فايتس",,,,,,,,
"Fire Emblem Fates",,,"Fire Emblem Fates",,,,,,,,
"Fire Emblem Fates",,,"Fire Emblem: Fates",,,,,,,,
"Fire Emblem Fates",,,"Fire Emblem Fates",,,,,,,,
"Fire Emblem Fates",,,"ファイアーエムブレムif",,,,,,,,
"Fire Emblem Fates",,,"Fire Emblem Fates",,,,,,,,
"Fire Emblem Fates",,,"火焰之纹章if",,,,,,,,
"Fire Emblem Fates",,,"Fire Emblem Fates",,,,,,,,
"Glider PRO",,,,,,,,"1.1.2","Glider PRO",,
"Glider PRO",,,,,,,,"1.1.2","Glider Pro",,
"Vim (text editor)",,,,,,,,,"Vim (text editor)",,
"Vim (text editor)",,,,,,,,,"فيم (محرر نصوص)",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim (editor di testo)",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim (teksteditor)",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Vim (text editor)",,,,,,,,,"Vim",,
"Dubna 48K",,,,,,,,,"Dubna 48K",,
"Dubna 48K",,,,,,,,,"Dubna 48K",,
"Dubna 48K",,,,,,,,,"Дубна 48К",,
"Tom Clancy's Rainbow Six (video game)",,,,,,,,,,,
"Tower of Hanoi",,,,,,,,,,,
"Transliteration",,,,,,,,,,,
"Trick-taking game",,,,,,,,,,,
"Trivial Pursuit",,,,,,,,,,,
"Tunnels & Trolls",,,,,,,,,,,
"TurboGrafx-16",,,,,,,,,,,
"Twilight 2000",,,,,,,,,,,
"Ubbi dubbi",,,,,,,,,,,
"Upwords",,,,,,,,,,,
"Vectrex",,,,,,,,,,,
"Villains and Vigilantes",,,,,,,,,,,
"Virtua Fighter (video game)",,,,,,,,,,,
"War (card game)",,,,,,,,,,,
"Wargaming",,,,,,,,,,,
"Whist",,,,,,,,,,,
"Xiangqi",,,,,,,,,,,
"Zero Wing",,,,,,,,,,,
"Zoop",,,,,,,,,,,
"Aggravation (board game)",,,,,,,,,,,
"Albrighton Hunt",,,,,,,,,,,
"Basketball Pro Management",,,,,,,,,,,
"Chicken Little (video game)",,,,,,,,,,,
"Civilization: Beyond Earth - Rising Tide",,,,,,,,,,,
"Cosmic Break",,,,,,,,,,,
"DONKEY.BAS",,,,,,,,,,,
"Da Vinci's Challenge",,,,,,,,,,,
"Darkened Skye",,,,,,,,,,,
"Fairy Wars",,,,,,,,,,,
"Fish Wrangler",,,,,,,,,,,
"Frenzy (1982 video game)",,,,,,,,,,,
"Frenzy (1984 video game)",,,,,,,,,,,
"God of War: Betrayal",,,,,,,,,,,
"John Elway's Quarterback",,,,,,,,,,,
"Kajiri Kamui Kagura",,,,,,,,,,,
"King of Kings: The Early Years",,,,,,,,,,,
"Kokoro (video game)",,,,,,,,,,,
"MUD1",,,,,,,,,,,
"Missing Link (puzzle)",,,,,,,,,,,
"Molniya (rocket)",,,,,,,,,,,
"Mortal Kombat: Special Forces",,,,,,,,,,,
"New Super Mario Bros. 2",,,,,,,,,,,
"New Super Mario Bros. U",,,,,,,,,,,
"New Super Mario Bros. Wii",,,,,,,,,,,
"Norðri, Suðri, Austri and Vestri",,,,,,,,,,,
"Patterns (video game)",,,,,,,,,,,
"Pool Shark 2",,,,,,,,,,,
"Redline (1999 video game)",,,,,,,,,,,
"Redline Racer",,,,,,,,,,,
"Return to Krondor",,,,,,,,,,,
"Special Forces (video game)",,,,,,,,,,,
"Street Legal Racing: Redline",,,,,,,,,,,
"SuperPower",,,,,,,,,,,
"Super Mario Bros.",,,,,,,,,,,
"The Chronicles of Narnia: Prince Caspian (video game)",,,,,,,,,,,
"The Tower SP",,,,,,,,,,,
"Towering Inferno (video game)",,,,,,,,,,,
"WWF Betrayal",,,,,,,,,,,
"Young Justice: Legacy",,,,,,,,,,,
"-gry",,,,,,,,,,,
"221B Baker Street (board game)",,,,,,,,,,,
"221B Baker Street (video game)",,,,,,,,,,,
"24: The Game",,,,,,,,,,,
"ATR: All Terrain Racing",,,,,,,,,,,
"Aces High (video game)",,,,,,,,,,,
"Afterlife (video game)",,,,,,,,,,,
"Albright Stonebridge Group",,,,,,,,,,,
"Alvin and the Chipmunks: Chipwrecked (video game)",,,,,,,,,,,
"Alvin and the Chipmunks (video game)",,,,,,,,,,,
"Angler (video game)",,,,,,,,,,,
"Anubis II",,,,,,,,,,,
"Aquarium (video game)",,,,,,,,,,,
"Arachnophobia (video game)",,,,,,,,,,,
"Ardy Lightfoot",,,,,,,,,,,
"BaboViolent 2",,,,,,,,,,,
"Badlands (1984 video game)",,,,,,,,,,,
"Badlands (video game)",,,,,,,,,,,
"Baker's Dozen (solitaire)",,,,,,,,,,,
"Basketball (1978 video game)",,,,,,,,,,,
"Basketball (1980 video game)",,,,,,,,,,,
"Battle Cry (Milton Bradley game)",,,,,,,,,,,
"Bayonetta",,,,,,,,,,,
"Beep (video game)",,,,,,,,,,,
"Beyond: Two Souls",,,,,,,,,,,
"Big Game (American football)",,,,,,,,,,,
"Big Game (poker)",,,,,,,,,,,
"Black Box (game)",,,,,,,,,,,
"Black Dawn (video game)",,,,,,,,,,,
"Blasto (video game)",,,,,,,,,,,
"Blazer (video game)",,,,,,,,,,,
"Blue Planet (role-playing game)",,,,,,,,,,,
"Blueprint 3D",,,,,,,,,,,
"Boom Boom Rocket",,,,,,,,,,,
"Breach (video game)",,,,,,,,,,,
"Cadillacs and Dinosaurs: The Second Cataclysm",,,,,,,,,,,
"Cadillacs and Dinosaurs (video game)",,,,,,,,,,,
"Caucasus: Nanatsuki no Nie",,,,,,,,,,,
"Caylus",,,,,,,,,,,
"Celebrity (game)",,,,,,,,,,,
"Chariot (video game)",,,,,,,,,,,
"Chomp",,,,,,,,,,,
"Circuit Breakers (video game)",,,,,,,,,,,
"Coleco Gemini",,,,,,,,,,,
"Concentration (game)",,,,,,,,,,,
"Conflict: Middle East Political Simulator",,,,,,,,,,,
"Conflict (board game)",,,,,,,,,,,
"Conflict (video game)",,,,,,,,,,,
"Corum II: Dark Lord",,,,,,,,,,,
"Cossacks: European Wars",,,,,,,,,,,
"Cossacks II: Napoleonic Wars",,,,,,,,,,,
"Courier chess",,,,,,,,,,,
"Crescent (solitaire)",,,,,,,,,,,
"Crossroads (video game)",,,,,,,,,,,
"Dance Dance Revolution Extreme",,,,,,,,,,,
"Dandy (video game)",,,,,,,,,,,
"Daredevil (video game)",,,,,,,,,,,
"Daredevils (role-playing game)",,,,,,,,,,,
"Daytona USA: Championship Circuit Edition",,,,,,,,,,,
"Daytona USA (video game)",,,,,,,,,,,
"Daytona USA 2",,,,,,,,,,,
"Dead Rising 2: Off the Record",,,,,,,,,,,
"Deadlock: Planetary Conquest",,,,,,,,,,,
"Deadlock (game theory)",,,,,,,,,,,
"Deadlock II: Shrine Wars",,,,,,,,,,,
"Debt-snowball method",,,,,,,,,,,
"Delta (video game)",,,,,,,,,,,
"Demolition Man (video game)",,,,,,,,,,,
"Diana: Warrior Princess",,,,,,,,,,,
"Diggles: The Myth of Fenris",,,,,,,,,,,
"Don King Presents: Prizefighter",,,,,,,,,,,
"Double Dragon 3: The Rosetta Stone",,,,,,,,,,,
"Down with the King (game)",,,,,,,,,,,
"Endurance Kart Championship",,,,,,,,,,,
"Ex Machina (role-playing game)",,,,,,,,,,,
"FIRST Stronghold",,,,,,,,,,,
"Feng Shui (role-playing game)",,,,,,,,,,,
"Fiasco (role-playing game)",,,,,,,,,,,
"Fight for Life (video game)",,,,,,,,,,,
"Fingers (game)",,,,,,,,,,,
"Flash Gordon (video game)",,,,,,,,,,,
"Formula One: Built to Win",,,,,,,,,,,
"Formula One (1985 video game)",,,,,,,,,,,
"Formula One 2000 (video game)",,,,,,,,,,,
"Formula One 2001 (video game)",,,,,,,,,,,
"Formula One 2002 (video game)",,,,,,,,,,,
"Formula One 2003 (video game)",,,,,,,,,,,
"Formula One 99",,,,,,,,,,,
"Formula One Arcade",,,,,,,,,,,
"Formula One Championship Edition",,,,,,,,,,,
"Formula One World Championship: Beyond the Limit",,,,,,,,,,,
"Fray in Magical Adventure",,,,,,,,,,,
"Frogger 2: Swampy's Revenge",,,,,,,,,,,
"Frogger 2 (Xbox Live Arcade)",,,,,,,,,,,
"Full Tilt! Pinball",,,,,,,,,,,
"Gangsters: Organized Crime",,,,,,,,,,,
"Garden Party (board game)",,,,,,,,,,,
"Geist (video game)",,,,,,,,,,,
"Genghis Khan (video game)",,,,,,,,,,,
"Ghost in the Shell: Stand Alone Complex (PS2)",,,,,,,,,,,
"Ghost in the Shell: Stand Alone Complex (PSP)",,,,,,,,,,,
"Glass Tower (video game)",,,,,,,,,,,
"Godzilla (1983 video game)",,,,,,,,,,,
"Godzilla (2014 video game)",,,,,,,,,,,
"Godzilla (Game Boy)",,,,,,,,,,,
"Godzilla Game",,,,,,,,,,,
"Golly! Ghost!",,,,,,,,,,,
"Gran Turismo (PSP)",,,,,,,,,,,
"Guillotine (game)",,,,,,,,,,,
"Guitar Hero: Metallica",,,,,,,,,,,
"Helldorado (video game)",,,,,,,,,,,
"Henry Hall (Somerset cricketer)",,,,,,,,,,,
"Here I Stand (boardgame)",,,,,,,,,,,
"High Adventure Role Playing",,,,,,,,,,,
"Hopping Mappy",,,,,,,,,,,
"Hot Rod (video game)",,,,,,,,,,,
"Hot potato (game)",,,,,,,,,,,
"Hummer Badlands",,,,,,,,,,,
"Hybris (video game)",,,,,,,,,,,
"Ikari III: The Rescue",,,,,,,,,,,
"Ikari Warriors",,,,,,,,,,,
"In Cold Blood (video game)",,,,,,,,,,,
"Isolate (puzzle)",,,,,,,,,,,
"James Nicoll",,,,,,,,,,,
"Jim Power: The Lost Dimension in 3-D",,,,,,,,,,,
"Jim Power in Mutant Planet",,,,,,,,,,,
"Jimmy Neutron: Boy Genius (video game)",,,,,,,,,,,
"Jinx (children's game)",,,,,,,,,,,
"Jinx (video game)",,,,,,,,,,,
"Justice League Task Force (video game)",,,,,,,,,,,
"Justifiers RPG",,,,,,,,,,,
"Kizuna Encounter",,,,,,,,,,,
"Kula World",,,,,,,,,,,
"LHX Attack Chopper",,,,,,,,,,,
"Lights Out (game)",,,,,,,,,,,
"Little Computer People",,,,,,,,,,,
"Long War (mod)",,,,,,,,,,,
"Luck of the Draw (board game)",,,,,,,,,,,
"Luigi's Mansion: Dark Moon",,,,,,,,,,,
"MLB 06: The Show",,,,,,,,,,,
"MLB 07: The Show",,,,,,,,,,,
"MLB 08: The Show",,,,,,,,,,,
"MLB 09: The Show",,,,,,,,,,,
"MLB 10: The Show",,,,,,,,,,,
"MLB 11: The Show",,,,,,,,,,,
"MLB 12: The Show",,,,,,,,,,,
"Machi (video game)",,,,,,,,,,,
"Magic Sword (video game)",,,,,,,,,,,
"Mass Destruction (video game)",,,,,,,,,,,
"Mayday! Deep Space",,,,,,,,,,,
"Maze (solitaire)",,,,,,,,,,,
"Mega Man ZX Advent",,,,,,,,,,,
"Meltdown (1986 video game)",,,,,,,,,,,
"Minotaur: The Labyrinths of Crete",,,,,,,,,,,
"Monster House (video game)",,,,,,,,,,,
"Myth: History in the Making",,,,,,,,,,,
"Myth: The Fallen Lords",,,,,,,,,,,
"Myth (video game)",,,,,,,,,,,
"Myth II: Soulblighter",,,,,,,,,,,
"Myth III: The Wolf Age",,,,,,,,,,,
"Narc (video game)",,,,,,,,,,,
"Natural Selection 2",,,,,,,,,,,
"Nickels",,,,,,,,,,,
"Nocturne (video game)",,,,,,,,,,,
"Once Upon a Time (game)",,,,,,,,,,,
"Out There (video game)",,,,,,,,,,,
"PTK Toolkit",,,,,,,,,,,
"Pac-Man 2: The New Adventures",,,,,,,,,,,
"Pain (video game)",,,,,,,,,,,
"Paper Chase (game)",,,,,,,,,,,
"Police Quest: In Pursuit of the Death Angel",,,,"Police Quest: In Pursuit of the Death Angel",,,,,,,
"Police Quest: In Pursuit of the Death Angel",,,,"Police Quest: In Pursuit of the Death Angel",,,,,,,
"Police Quest: In Pursuit of the Death Angel",,,,"Police Quest: In Pursuit of the Death Angel",,,,,,,
"Police Quest: In Pursuit of the Death Angel",,,,"Police Quest: In Pursuit of the Death Angel",,,,,,,
"Police Quest III: The Kindred",,,,"Police Quest III: The Kindred",,,,,,,
"Police Quest III: The Kindred",,,,"Police Quest III: The Kindred",,,,,,,
"Police Quest III: The Kindred",,,,"Police Quest III: The Kindred",,,,,,,
"Police Quest III: The Kindred",,,,"Police Quest III: The Kindred",,,,,,,
"Police Quest III: The Kindred",,,,"Police Quest III: The Kindred",,,,,,,
"Rust (video game)",,,,"Rust (videojuego)",,,,,,,
"Rust (video game)",,,,"Rust (jeu vidéo)",,,,,,,
"Rust (video game)",,,,"Rust (computerspel)",,,,,,,
"Rust (video game)",,,,"Rust (gra komputerowa)",,,,,,,
"Rust (video game)",,,,"Rust (video game)",,,,,,,
"Rust (video game)",,,,"Rust (игра)",,,,,,,
"Rust (video game)",,,,"Rust (video game)",,,,,,,
"Sonic Dash",,,,"Sonic Dash",,,,,,,
"Sonic Dash",,,,"Sonic Dash",,,,,,,
"Star Trek: Deep Space Nine: The Fallen",,,,"Star Trek: Deep Space Nine: The Fallen",,,,,,,
"Star Trek: Deep Space Nine: The Fallen",,,,"Star Trek: Deep Space Nine - The Fallen",,,,,,,
"The Cat Lady",,,,"The Cat Lady",,,,,,,
"The Cat Lady",,,,"The Cat Lady",,,,,,,
"The Cat Lady",,,,"The Cat Lady",,,,,,,
"The Cat Lady",,,,"The Cat Lady",,,,,,,
"The Cat Lady",,,,"The Cat Lady",,,,,,,
"The Cat Lady",,,,"The Cat Lady",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Darkness II",,,,"The Darkness II",,,,,,,
"The Forest (video game)",,,,"ذا فورست (لعبة فيديو)",,,,,,,
"The Forest (video game)",,,,"The Forest",,,,,,,
"The Forest (video game)",,,,"The Forest (videojuego)",,,,,,,
"The Forest (video game)",,,,"The Forest (videogioco)",,,,,,,
"The Forest (video game)",,,,"The Forest",,,,,,,
"The Forest (video game)",,,,"The Forest (jogo eletrônico)",,,,,,,
"The Forest (video game)",,,,"The Forest",,,,,,,
"The Forest (video game)",,,,"The Forest (video game)",,,,,,,
"The Manhole",,,,"The Manhole",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"توم كلانسيز رينبو سكس سايج",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy’s Rainbow Six Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy's Rainbow Six: Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy's Rainbow Six Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy's Rainbow Six: Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"レインボーシックス シージ",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy's Rainbow Six Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy’s Rainbow Six Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy's Rainbow Six Siege",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy’s Rainbow Six: Осада",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"虹彩六號：圍攻行動",,,,,,,
"Tom Clancy's Rainbow Six Siege",,,,"Tom Clancy's Rainbow Six Siege",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"توم كلانسي سبلينتر سيل: نظرية الفوضى",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy's Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy’s Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy's Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy's Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy's Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy's Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy’s Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy’s Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"Tom Clancy's Splinter Cell: Chaos Theory",,,,,,,
"Tom Clancy's Splinter Cell: Chaos Theory",,,,"縱橫諜海：混沌理論",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"توم كلانسي سبلينتر سيل: كونفيكشن",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy’s Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy's Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy's Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy's Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy's Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"スプリンターセルコンビクション",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy's Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy’s Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy's Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"Tom Clancy’s Splinter Cell: Conviction",,,,,,,
"Tom Clancy's Splinter Cell: Conviction",,,,"縱橫諜海：斷罪",,,,,,,
"Ceville",,,,"Ceville",,,,,,,
"Ceville",,,,"Ceville",,,,,,,
"Ceville",,,,"Ceville",,,,,,,
"Ceville",,,,"Ceville",,,,,,,
"Emerald City Confidential",,,,"مدينة الزمرد سري",,,,,,,
"Emerald City Confidential",,,,"Emerald City Confidential",,,,,,,
"Insurgency: Modern Infantry Combat",,,,"Insurgency: Modern Infantry Combat",,,,,,,
"Insurgency: Modern Infantry Combat",,,,"Insurgency: Modern Infantry Combat",,,,,,,
"Insurgency: Modern Infantry Combat",,,,"Insurgency: Modern Infantry Combat",,,,,,,
"Insurgency: Modern Infantry Combat",,,,"叛亂：現代步兵作戰",,,,,,,
"Insurgency: Modern Infantry Combat",,,,"Insurgency: Modern Infantry Combat",,,,,,,
"Resident Evil 6",,,,"ريزدنت إيفل 6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Resident Evil 6",,,,"バイオハザード6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Resident Evil 6",,,,"生化危機6",,,,,,,
"Resident Evil 6",,,,"Resident Evil 6",,,,,,,
"Smokin' Guns",,,,"Smokin’ Guns",,,,,,,
"Smokin' Guns",,,,"Smokin' Guns",,,,,,,
"Smokin' Guns",,,,"Smokin' Guns",,,,,,,
"Smokin' Guns",,,,"Smokin' Guns",,,,,,,
"'Splosion Man",,,,"'Splosion Man",,,,,,,
"'Splosion Man",,,,"'Splosion Man",,,,,,,
"'Splosion Man",,,,"爆炸人",,,,,,,
"'Splosion Man",,,,"'Splosion Man",,,,,,,
"3DiTeams",,,,"3DiTeams",,,,,,,
"ARMA 2: Operation Arrowhead",,,,"ARMA 2: Operation Arrowhead",,,,,,,
"ARMA 2: Operation Arrowhead",,,,"ArmA 2: Operation Arrowhead",,,,,,,
"ARMA 2: Operation Arrowhead",,,,"ARMA 2: Operation Arrowhead",,,,,,,
"Adam's Venture",,,,"أدامز فينتشر",,,,,,,
"Adam's Venture",,,,"Adam's Venture",,,,,,,
"Adventure Pinball: Forgotten Island",,,,"Adventure Pinball: Forgotten Island",,,,,,,
"Adventure Pinball: Forgotten Island",,,,"Adventure Pinball: Forgotten Island",,,,,,,
"Age of Empires (video game)",,,,"أيج أوف إمبايرز (لعبة فيديو)",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires",,,,,,,
"Age of Empires (video game)",,,,"エイジ オブ エンパイア",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires (computerspel)",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires (jogo eletrônico)",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires",,,,,,,
"Age of Empires (video game)",,,,"世紀帝國 (遊戲)",,,,,,,
"Age of Empires (video game)",,,,"Age of Empires (video game)",,,,,,,
"Alcatraz: Prison Escape",,,,"Alcatraz: Prison Escape",,,,,,,
"And Yet It Moves",,,,"And Yet It Moves",,,,,,,
"And Yet It Moves",,,,"And Yet It Moves",,,,,,,
"And Yet It Moves",,,,"それでも地球は回っている",,,,,,,
"And Yet It Moves",,,,"And Yet It Moves",,,,,,,
"And Yet It Moves",,,,"And Yet It Moves",,,,,,,
"Army of Two: The 40th Day",,,,"Army of Two: The 40th Day",,,,,,,
"Army of Two: The 40th Day",,,,"Army of Two: Il 40º giorno",,,,,,,
"Army of Two: The 40th Day",,,,"Army of Two : Le 40e jour",,,,,,,
"Army of Two: The 40th Day",,,,"アーミー オブ ツー: The 40th Day",,,,,,,
"Army of Two: The 40th Day",,,,"Army of Two: The 40th Day",,,,,,,
"Battlefield 1943",,,,"باتلفليد 1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
"Battlefield 1943",,,,"バトルフィールド1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
"Battlefield 1943",,,,"Battlefield 1943",,,,,,,
