"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GamesYearComparator5Years record1Value","[0] GamesYearComparator5Years record2Value","[0] GamesYearComparator5Years record1PreprocessedValue","[0] GamesYearComparator5Years record2PreprocessedValue","[0] GamesYearComparator5Years similarity","[0] GamesYearComparator5Years postproccesedSimilarity","[1] GamesTitleComparatorJaccard record1Value","[1] GamesTitleComparatorJaccard record2Value","[1] GamesTitleComparatorJaccard record1PreprocessedValue","[1] GamesTitleComparatorJaccard record2PreprocessedValue","[1] GamesTitleComparatorJaccard similarity","[1] GamesTitleComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","sales_146","wiki_22569","0.0",,"1998-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","0.0","0.0","Metal Gear Solid","Metal Gear Solid HD Collection","metal gear solid","metal gear solid hd collection","0.6","0.0"
"LinearCombinationMatchingRule","sales_6048","wiki_23802","0.12",,"2003-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0.4","0.4","Pirates of the Caribbean","Pirates of the Caribbean Multiplayer Mobile","pirates of the caribbean","pirates of the caribbean multiplayer mobile","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_1436","wiki_37583","0.24",,"1999-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","0.8","0.8","Dance Dance Revolution (Japan)","Dance Dance Revolution Best Hits","dance dance revolution (japan)","dance dance revolution best hits","0.4","0.0"
"LinearCombinationMatchingRule","sales_7321","wiki_39142","0.18",,"1996-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","0.6","0.6","Pandemonium!","Pataank","pandemonium!","pataank","0.0","0.0"
"LinearCombinationMatchingRule","sales_13096","wiki_52554","0.0",,"2016-01-01T01:01:01.000000001","1992-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","1992-01-01T01:01:01.000000001","0.0","0.0","The Technomancer","The Terminator","the technomancer","the terminator","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","sales_11890","wiki_47907","0.0",,"2010-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","0.0","0.0","Speed","Spellbreaker","speed","spellbreaker","0.0","0.0"
"LinearCombinationMatchingRule","sales_2066","wiki_24704","0.0",,"2008-01-01T01:01:01.000000001","1984-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1984-01-01T01:01:01.000000001","0.0","0.0","Haze","Hareraiser","haze","hareraiser","0.0","0.0"
"LinearCombinationMatchingRule","sales_14454","wiki_37581","0.0",,"2011-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","0.0","0.0","Dance Dance Revolution: Hottest Party 5","Dance Dance Revolution 2ndMix Club Versions","dance dance revolution: hottest party 5","dance dance revolution 2ndmix club versions","0.2222222222222222","0.0"
"LinearCombinationMatchingRule","sales_1008","wiki_42191","0.0",,"2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Crackdown","Crewsaders","crackdown","crewsaders","0.0","0.0"
"LinearCombinationMatchingRule","sales_8819","wiki_28649","0.0",,"2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Killer7","Kiriki","killer7","kiriki","0.0","0.0"
"LinearCombinationMatchingRule","sales_4305","wiki_34379","0.059999999999999984",,"2007-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Pirates of the Caribbean: At World's End","Pirates of the Caribbean: The Curse of the Black Pearl (video game)","pirates of the caribbean: at world's end","pirates of the caribbean: the curse of the black pearl (video game)","0.3076923076923077","0.0"
"LinearCombinationMatchingRule","sales_7904","wiki_42279","0.0",,"2006-01-01T01:01:01.000000001","2019-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2019-01-01T01:01:01.000000001","0.0","0.0","The Legend of Spyro: A New Beginning","The Legend of Zelda: Link's Awakening","the legend of spyro: a new beginning","the legend of zelda: link's awakening","0.2727272727272727","0.0"
"LinearCombinationMatchingRule","sales_10944","wiki_52811","0.0",,"2007-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","0.0","0.0","NCAA March Madness 08","NCAA March Madness '99","ncaa march madness 08","ncaa march madness '99","0.6","0.0"
"LinearCombinationMatchingRule","sales_9514","wiki_49764","0.0",,"2003-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Whiplash","Whyville","whiplash","whyville","0.0","0.0"
"LinearCombinationMatchingRule","sales_7359","wiki_50869","0.0",,"2002-01-01T01:01:01.000000001","2020-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2020-01-01T01:01:01.000000001","0.0","0.0","BloodRayne","Bloodroots","bloodrayne","bloodroots","0.0","0.0"
"LinearCombinationMatchingRule","sales_9722","wiki_16831","0.0",,"2008-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.0","0.0","The King of Fighters '98 Ultimate Match","The King of Fighters '98 Ultimate Match","the king of fighters '98 ultimate match","the king of fighters '98 ultimate match","1.0","0.0"
"LinearCombinationMatchingRule","sales_15361","wiki_42541","0.0",,"2008-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","0.0","0.0","Polar Bowler","Pocket Bomberman","polar bowler","pocket bomberman","0.0","0.0"
"LinearCombinationMatchingRule","sales_5805","wiki_29442","0.24",,"2010-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.8","0.8","Fate/Extra","Fatale","fate/extra","fatale","0.0","0.0"
"LinearCombinationMatchingRule","sales_6384","wiki_31890","0.0",,"2007-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","0.0","0.0","Ratatouille","Rakugakids","ratatouille","rakugakids","0.0","0.0"
"LinearCombinationMatchingRule","sales_8116","wiki_37552","0.0",,"2010-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","0.0","0.0","Splatterhouse","Spooked","splatterhouse","spooked","0.0","0.0"
"LinearCombinationMatchingRule","sales_2641","wiki_50111","0.0",,"2012-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","0.0","0.0","God of War Saga","God of War","god of war saga","god of war","0.75","0.0"
"LinearCombinationMatchingRule","sales_1554","wiki_47482","0.3",,"2008-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1.0","1.0","LEGO Batman: The Videogame","Lego Batman: The Videogame","lego batman: the videogame","lego batman: the videogame","1.0","0.0"
"LinearCombinationMatchingRule","sales_13420","wiki_34217","0.0",,"2009-01-01T01:01:01.000000001","1982-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1982-01-01T01:01:01.000000001","0.0","0.0","Family Fortunes","Fast Food","family fortunes","fast food","0.0","0.0"
"LinearCombinationMatchingRule","sales_9664","wiki_40226","0.0",,"2009-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","0.0","0.0","Calling","Casper","calling","casper","0.0","0.0"
"LinearCombinationMatchingRule","sales_15786","wiki_27068","0.059999999999999984",,"2004-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Colin McRae Rally 2005","Colin McRae Rally 2.0","colin mcrae rally 2005","colin mcrae rally 2.0","0.5","0.0"
"LinearCombinationMatchingRule","sales_869","wiki_44497","0.0",,"1985-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","0.0","0.0","Soccer","Solstice","soccer","solstice","0.0","0.0"
"LinearCombinationMatchingRule","sales_10351","wiki_44382","0.0",,"2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Mega Man Battle Network 5: Double Team DS (JP sales)","Mega Man Battle Network 3: Blue","mega man battle network 5: double team ds (jp sales)","mega man battle network 3: blue","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","sales_13331","wiki_45524","0.3",,"2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","1.0","1.0","Shin Megami Tensei NINE","Shin Megami Tensei: Nine","shin megami tensei nine","shin megami tensei: nine","1.0","0.0"
"LinearCombinationMatchingRule","sales_14818","wiki_47304","0.0",,"2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","AniMates!","AnnaTommy","animates!","annatommy","0.0","0.0"
"LinearCombinationMatchingRule","sales_3852","wiki_46839","0.0",,"2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Ratatouille","Razerpak","ratatouille","razerpak","0.0","0.0"
"LinearCombinationMatchingRule","sales_8483","wiki_39134","0.0",,"2010-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Gunslingers","Gunslugs","gunslingers","gunslugs","0.0","0.0"
"LinearCombinationMatchingRule","sales_4468","wiki_49661","0.059999999999999984",,"2003-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Wario World","War Wound","wario world","war wound","0.0","0.0"
"LinearCombinationMatchingRule","sales_8042","wiki_21668","0.3",,"2014-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","1.0","1.0","Shape Up","Shape Up","shape up","shape up","1.0","0.0"
"LinearCombinationMatchingRule","sales_2619","wiki_45121","0.0",,"1998-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0.0","0.0","Major League Baseball Featuring Ken Griffey Jr","Major League Baseball 2K8","major league baseball featuring ken griffey jr","major league baseball 2k8","0.3","0.0"
"LinearCombinationMatchingRule","sales_10175","wiki_49613","0.0",,"2009-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","0.0","0.0","Machinarium","Marathon","machinarium","marathon","0.0","0.0"
"LinearCombinationMatchingRule","sales_884","wiki_22229","0.18",,"2002-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.6","0.6","Tom Clancy's Ghost Recon","Tom Clancy's Ghost Recon: Jungle Storm","tom clancy's ghost recon","tom clancy's ghost recon: jungle storm","0.7142857142857143","0.0"
"LinearCombinationMatchingRule","sales_105","wiki_18960","0.0",,"2003-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.0","0.0","Need for Speed Underground","Need for Speed: Nitro","need for speed underground","need for speed: nitro","0.6","0.0"
"LinearCombinationMatchingRule","sales_14167","wiki_20234","0.059999999999999984",,"2006-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","MotoGP","MotionSports","motogp","motionsports","0.0","0.0"
"LinearCombinationMatchingRule","sales_12352","wiki_36310","0.0",,"1994-01-01T01:01:01.000000001","2013-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","2013-01-01T01:01:01.000000001","0.0","0.0","Robotica","Rotolla","robotica","rotolla","0.0","0.0"
"LinearCombinationMatchingRule","sales_1851","wiki_21611","0.24",,"2015-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.8","0.8","The Legend of Zelda: Tri Force Heroes","The Legend of Korra","the legend of zelda: tri force heroes","the legend of korra","0.375","0.0"
"LinearCombinationMatchingRule","sales_15387","wiki_23797","0.0",,"2006-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","0.0","0.0","TalkMan","Tamagotchi","talkman","tamagotchi","0.0","0.0"
"LinearCombinationMatchingRule","sales_7602","wiki_16978","0.0",,"2012-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","0.0","0.0","Zone of the Enders HD Collection","Zone of the Enders: The 2nd Runner","zone of the enders hd collection","zone of the enders: the 2nd runner","0.4444444444444444","0.0"
"LinearCombinationMatchingRule","sales_2767","wiki_36658","0.0",,"2001-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","0.0","0.0","Burnout","Bugsy","burnout","bugsy","0.0","0.0"
"LinearCombinationMatchingRule","sales_407","wiki_39258","0.0",,"2005-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","0.0","0.0","Star Wars Episode III: Revenge of the Sith","Star Wars Episode I: Racer","star wars episode iii: revenge of the sith","star wars episode i: racer","0.3","0.0"
"LinearCombinationMatchingRule","sales_764","wiki_45082","0.0",,"1983-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1983-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.0","0.0","Mahjong","Maestro","mahjong","maestro","0.0","0.0"
"LinearCombinationMatchingRule","sales_1624","wiki_29935","0.0",,"1986-01-01T01:01:01.000000001","2017-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","2017-01-01T01:01:01.000000001","0.0","0.0","Castlevania","Causality","castlevania","causality","0.0","0.0"
"LinearCombinationMatchingRule","sales_12132","wiki_49237","0.0",,"2008-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Tropix","Traxion","tropix","traxion","0.0","0.0"
"LinearCombinationMatchingRule","sales_9674","wiki_29959","0.0",,"1996-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Criticom","Creation","criticom","creation","0.0","0.0"
"LinearCombinationMatchingRule","sales_1998","wiki_31589","0.3",,"2003-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","1.0","1.0","Naruto: Clash of Ninja 2","Naruto: Clash of Ninja European Version","naruto: clash of ninja 2","naruto: clash of ninja european version","0.5714285714285714","0.0"
"LinearCombinationMatchingRule","sales_3583","wiki_19816","0.18",,"2009-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.6","0.6","Wolfenstein","WolfQuest","wolfenstein","wolfquest","0.0","0.0"
"LinearCombinationMatchingRule","sales_16200","wiki_36906","0.18",,"2002-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.6","0.6","Casper","Carve","casper","carve","0.0","0.0"
"LinearCombinationMatchingRule","sales_1879","wiki_41876","0.0",,"1998-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.0","0.0","BeatMania","Besieger","beatmania","besieger","0.0","0.0"
"LinearCombinationMatchingRule","sales_16404","wiki_23787","0.3",,"2012-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","1.0","1.0","Ratchet & Clank: Full Frontal Assault","Ratchet & Clank Collection","ratchet & clank: full frontal assault","ratchet & clank collection","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","sales_358","wiki_38936","0.18",,"2005-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.6","0.6","Star Wars: Battlefront II","Star Wars Battlefront: Renegade Squadron","star wars: battlefront ii","star wars battlefront: renegade squadron","0.5","0.0"
"LinearCombinationMatchingRule","sales_1442","wiki_43390","0.0",,"2009-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Grand Theft Auto: Chinatown Wars","Grand Theft Auto","grand theft auto: chinatown wars","grand theft auto","0.6","0.0"
"LinearCombinationMatchingRule","sales_8801","wiki_45124","0.24",,"2010-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.8","0.8","Major League Baseball 2K10","Major League Baseball 2K9 Fantasy All-Stars","major league baseball 2k10","major league baseball 2k9 fantasy all-stars","0.5","0.0"
"LinearCombinationMatchingRule","sales_12352","wiki_24580","0.24",,"1994-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","0.8","0.8","Robotica","Rocks'n'Diamonds","robotica","rocks'n'diamonds","0.0","0.0"
"LinearCombinationMatchingRule","sales_6138","wiki_37096","0.0",,"2006-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","0.0","0.0","Chromehounds","Cholo","chromehounds","cholo","0.0","0.0"
"LinearCombinationMatchingRule","sales_16187","wiki_41247","0.0",,"2009-01-01T01:01:01.000000001","1990-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1990-01-01T01:01:01.000000001","0.0","0.0","BattleForge","Batman","battleforge","batman","0.0","0.0"
"LinearCombinationMatchingRule","sales_3385","wiki_41653","0.3",,"2012-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","1.0","1.0","Rayman Origins","Rayman Origins","rayman origins","rayman origins","1.0","0.0"
"LinearCombinationMatchingRule","sales_5248","wiki_24428","0.0",,"2010-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","DanceDanceRevolution","Daydreamer","dancedancerevolution","daydreamer","0.0","0.0"
